"week_end","article_date","asset","title","description","summary","publisher","url","query","query_rank","gnews_rank"
"2015-10-30","2015-10-28","VIX","India VIX- Measuring volatility in Indian Bourses - MarketExpress","India VIX- Measuring volatility in Indian Bourses MarketExpress","India VIX calculates and depicts investor’s perception of volatility in the near term. Germans were the pioneer in this product segment as German exchange DTB introduced VOLAX or Volatility Index way back in 1998. India VIX has been found to be a moving average time series from the beginning. If we want to understand the effect of India VIX in simple language then we have to take a small example. If we observe the real figures in India VIX we will find some interesting movements.","MarketExpress","https://www.marketexpress.in/2015/10/india-vix-measuring-volatility-in-indian-bourses.html","VIX index","1","2"
"2015-11-06","2015-11-02","VIX","Hedge fund reinsurer investment returns go positive in October - Artemis.bm","Hedge fund reinsurer investment returns go positive in October Artemis.bm","Two of the most prominent hedge fund reinsurance firms have seen an improvement in their investment returns in October, after two consecutive months of deeply negative returns due to financial market volatility. Both Third Point Re, backed by hedge fund manager Daniel Loeb and his Third Point LLC firm, and Greenlight Re, backed by hedge fund manager David Einhorn’s Greenlight Capital, Inc., achieved positive returns in October as financial market conditions became more stable and the hedge fund managers behind the reinsurers investment portfolios started the task of recouping some losses. Meanwhile the John Paulson and Validus hedge fund reinsurance joint-venture PacRe Ltd. also suffered investment losses in Q3. Also read:– Hedge fund reinsurers hit by recent financial market volatility. – Hedge fund reinsurers hit on investment side again in September.","Artemis.bm","https://www.artemis.bm/news/hedge-fund-reinsurer-investment-returns-go-positive-in-october/","market volatility","3","2"
"2015-11-13","2015-11-11","VIX","For Investors, ‘Portfolio Insurance’ Against Market Declines (Published 2015) - The New York Times","For Investors, ‘Portfolio Insurance’ Against Market Declines (Published 2015) The New York Times","For Investors, ‘Portfolio Insurance’ Against Market Declines (Published 2015) The New York Times","The New York Times","https://news.google.com/rss/articles/CBMirAFBVV95cUxPZ1BzUzEyQUNmcS1VQ1FjSXNpU0Y4SHFrSEVzVXR3VTl2eWg4UHNyQVo4SWx0VHk1c3h2Tmphc08ycDllRmIweGJmQkRxaXdmQS1OR2FnU3U2RkJuUVMyUGExMkpub1VYaHhScVZaVUwzRVhqUXFsM0N2eldFN0VITVg2aTlZejFfN19SdHhsQkhBMU16RXJyU3lFaXFCSFh1V3ZBZG85S1VzVXpY?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2015-11-20","2015-11-18","VIX","Watch The Brutal Volatility of the Commodities Market - Bloomberg.com","Watch The Brutal Volatility of the Commodities Market Bloomberg.com","Watch The Brutal Volatility of the Commodities Market Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMinAFBVV95cUxNYnN3Z3JsRUpkcHpwd3R5Z2lGOVZQSF82eG5Sbkt3ZmpzSFBDSFFVTkVSVGdwYlVzUHU1ZUx3WXV4eUhPOEdwRFdhV0xXVTF0bTdlZm01MG1xSWZNY1hpWm5HZm42UC1YM211R3BqTWtMbHRoX0toaS1neXVzRzVTdWRaVEVxSVhlMEVSczJUY0NsUVhMUUMxbGIwMHM?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","2"
"2015-11-27","2015-11-25","VIX","Measuring Economic Policy Uncertainty - Cato Institute","Measuring Economic Policy Uncertainty Cato Institute","Measuring Economic Policy Uncertainty Cato Institute","Cato Institute","https://news.google.com/rss/articles/CBMilAFBVV95cUxNRGJJc0tyVkdLcGQ1VGdQMVpvczJjdTBzMVJtYkxqdE1oR2U2cDR4eEJleVF1VFNfY1NPaEVqOV82NWozbUM0cGVlUTJReVhPdEQxdm1CNWpoVlVmNHJya2hSSWVLd0Qyb0NqNEFpaWgtOG90bEdWNU12NkFJZ1Q4dWRSSkhXQkl4UXNoeUFvcTN5OFFi?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","1"
"2015-12-04","2015-12-03","VIX","Another Way to Trade Volatility - Schaeffer's Investment Research","Another Way to Trade Volatility Schaeffer's Investment Research","Another Way to Trade Volatility Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMimgFBVV95cUxPRUhsU2VNSkN4TlRCTmxkLVJjbDFmMkxyN3lta3RvZU1aVm95UnNySGxxbUVObmpidmxYQUtSaTVUWE9GRTNsQUsyYWRfMUdpd0MweTh4UFVCeDFDbnlSQjdtLUM3cWFfMFZqWVJCSDB3YU1FQ0hocGNLcGVzV3RxRVRySVNZX2hBdnE3eFVWeFhnWndtNnRPWm9B?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2015-12-11","2015-12-07","VIX","Public Enemy No. 1 for the VXX - Schaeffer's Investment Research","Public Enemy No. 1 for the VXX Schaeffer's Investment Research","Public Enemy No. 1 for the VXX Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMilwFBVV95cUxOTjRuLW9xSlpNeWNuVkpPdFhvVXBQOEJwTEowSU0zaUNoVkh1cGxUajE1YWozWkpoNUlBa3RBNFFlWDZUSFcxU2xnYl9ObmRBazlscEo1N3I3VWlhVUxFOXkweFdhMlRwNkpFUHpvNGEtb1lNLTVSamluVHdWMWdLY1lvOWMydzZyY0pyX0dWTHFIMUNXV3hJ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2015-12-18","2015-12-18","VIX","Insulate India from Fed volatility - The Hans India","Insulate India from Fed volatility The Hans India","Insulate India from Fed volatility The Hans India","The Hans India","https://news.google.com/rss/articles/CBMiqgFBVV95cUxNU2RRcTR3NDhVXzlGZ1lzWkFtMmd4MDBMUHMxVlRqd09lRmU4VVUyd2dmZl93QVRpY0dmWGZUR1NEZjZxclRlRGZpMVhrR09kVEU4X21qUGFTX09rS1cta01Qek5BRzRjNlRua0ozRnkta2Zyel81dFlQRmdacEZXNWxnR0dzc3lnVFQ5UWJKS1I2QzBpZkFrMDNCMFpHMGdreGU4QTdXWDBJUQ?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","3"
"2015-12-25","2015-12-22","VIX","Is there opportunity in high-yield volatility? - CNBC","Is there opportunity in high-yield volatility? CNBC","Is there opportunity in high-yield volatility? CNBC","CNBC","https://news.google.com/rss/articles/CBMikgFBVV95cUxNeE5Ja2V6M3o2aHZwN0NXa0Z5OHNRZ21RRjExcXZ1MUZlSjBvTTFZc1FjUnNTMWc3OEU4aDlfWHhQc1c4WW1SS3RiSFRna0RZTkd1YzRFQmNsVG5GRk9jWjBwSzM2czNhcEQyRHdJemVjY3RXNXdkNUpQRVFxNzdscklSa19lVDFoaTFMMzA1ekpydw?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
"2016-01-01","2015-12-28","VIX","Nine market forecasters make predictions for 2016: Expect more volatility in U.S. stocks - Omaha World-Herald","Nine market forecasters make predictions for 2016: Expect more volatility in U.S. stocks Omaha World-Herald","State Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Hampshire New Jersey New Mexico New York North Carolina North Dakota Ohio Oklahoma Oregon Pennsylvania Rhode Island South Carolina South Dakota Tennessee Texas Utah Vermont Virginia Washington Washington D.C. West Virginia Wisconsin Wyoming Puerto Rico US Virgin Islands Armed Forces Americas Armed Forces Pacific Armed Forces Europe Northern Mariana Islands Marshall Islands American Samoa Federated States of Micronesia Guam Palau Alberta, Canada British Columbia, Canada Manitoba, Canada New Brunswick, Canada Newfoundland, Canada Nova Scotia, Canada Northwest Territories, Canada Nunavut, Canada Ontario, Canada Prince Edward Island, Canada Qu","Omaha World-Herald","https://omaha.com/money/article_81d76ac2-9396-5158-ac76-93bf3ebbe1be.html","market volatility","3","3"
"2016-01-08","2016-01-06","VIX","The Year In VIX And Volatility: 2015, One For The Record Books - Investing.com","The Year In VIX And Volatility: 2015, One For The Record Books Investing.com","The Year In VIX And Volatility: 2015, One For The Record Books Investing.com","Investing.com","https://news.google.com/rss/articles/CBMihgFBVV95cUxNbmp4N1BORzRINDNmUENVaHpHblF5RlV6Y2o0SGRKcGtsQkxPaC1HejE1aGQ1aHlrQ0cxZEVCYU1MUDlPX2xlRGJ6cFlUcWgwSERkLTBMRlE3bGdUSW56dFVTdDAxWmpNWUtqZ2Z2VFg0SnJuMFNseVB0N3NHUHp2OXlXTXpnUQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","4"
"2016-01-15","2016-01-15","VIX","Stocks close down 2% after hitting a near 15-month low on oil rout - CNBC","Stocks close down 2% after hitting a near 15-month low on oil rout CNBC","Stocks close down 2% after hitting a near 15-month low on oil rout CNBC","CNBC","https://news.google.com/rss/articles/CBMiW0FVX3lxTE1FbE9kVjY3eW83YmFkZllhXzk1ZlRSOWJ5TUR4TW5jQ195U2h5VEp3V1BhbDhoc25vUnNLM3JGMWd3MERTZjhmVDg4c1FBR2Zsc1hnX2NwTDVBZTTSAWBBVV95cUxNdUhiQTc0S2JBZk1GYWdUejRfR2dyajdnSjcwLVpYT3cyOHFLaVRaVXowSTcyUVY2MWV1RVlGd09nMlY1UU0yTjJ5dVowQ0EzZlFoYmF6eUVDOHV6bnljVG0?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-01-22","2016-01-20","VIX","Where's the fear? Hedging action subdued in stock sell-off - Reuters","Where's the fear? Hedging action subdued in stock sell-off Reuters","Where's the fear? Hedging action subdued in stock sell-off Reuters","Reuters","https://news.google.com/rss/articles/CBMisgFBVV95cUxQSTJOeGwxWGVPOXBKRVVlRzlFZWYyZ0VTT0h5cVRaNnROUWItWTlWT3ZUOHc1dmJSakxycW5qcUxNTkJQbGZqZFhiRkNwRnlGanJFODh6MFM4QnN2NkNsODJ4WmFSQ0tpWEdKcFM5c3FyNEc5bENRVkFwd0g2czFiRVRoTURlbE9qRDJLUzY0Y29Gc0JWMVUySjVqemctMktybXU5LTRlMmx6VHdZSzVOQU5B?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-01-29","2016-01-27","VIX","How VIX Responds to Volatile Oil Prices - Schaeffer's Investment Research","How VIX Responds to Volatile Oil Prices Schaeffer's Investment Research","How VIX Responds to Volatile Oil Prices Schaeffer's Investment Research","Schaeffer's Investment Research","https://news.google.com/rss/articles/CBMipAFBVV95cUxOODYydm8td0hVdFdlS0wtd1hIT3hYSk51Z05UYW9MeHhMR3cxdi1rcXI3Mzk0RFRaNE9zcjFfTVVNS01pZzFzQS1FRmZGaHU5dnJxdk14RUVpYkplT0hKWW1oZzVuMVptWTRjem9vc09lNGtqeG1MRFhpNWdnQjBNLUdHc3dkYlR4S3pqcWprTlpwSkhySG1jTm8yS1lTd1dPb1ZSQQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2016-02-05","2016-02-04","VIX","Why Buying the VIX May Be a Risky Bet - ETF Database","Why Buying the VIX May Be a Risky Bet ETF Database","Why Buying the VIX May Be a Risky Bet ETF Database","ETF Database","https://news.google.com/rss/articles/CBMifEFVX3lxTE1VcHEwTEFsT192anJ0Vy0wcGxwUVpsSkZJajZRWEUyQktJdnVwOEg2TE42ZVMzTmtkSndyZWV0TEs5RjAyRGZHSDVkUGpjNUhzT1lvSlVnbENFaTVjNjZrUHNNc0ZCMFlYSkwxd3c1ZzlmTlFtWTM3al83X3g?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-02-12","2016-02-09","VIX","Traders up intra-day bets with 14% volatility in market; average daily turnover at Rs 2.91 lakh crore - The Economic Times","Traders up intra-day bets with 14% volatility in market; average daily turnover at Rs 2.91 lakh crore The Economic Times","Traders up intra-day bets with 14% volatility in market; average daily turnover at Rs 2.91 lakh crore The Economic Times","The Economic Times","https://news.google.com/rss/articles/CBMi9gFBVV95cUxPbnplNEgza2N5QWp0LWNJUUVHQUl2ekRjeXlZY0FOd2MxZ00zb28zTDhtRkNValF4SWJvLWtEWjh1SGFQOGZCR2J6dktIM1hnSXBxWWdZRDF1WHpXMEo2WlpMcEV2SkZQN1BON0d1OWg2QXo4MWhaekY2R1FRbk9SbERXZFJTZml2WWFQN3VCc0M2eTlTWnpWb2pJS2tOUzNOdTIxVElfbUlwdUVqWU5VRDVuOVp2TDdYUkRBeUFjZWhZS1dMb0haVUREQnRnYkljek9abXh6a01uREpKSmpqQWZIMGUtZjdwbkowMmpnNFpvRUQ2UGc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","2"
"2016-02-19","2016-02-19","VIX","Gold Volatility Surges As Gold Prices Try To Break Out - See It Market","Gold Volatility Surges As Gold Prices Try To Break Out See It Market","Although gold prices are surging, so is the Gold volatility index… and just as the metal hits resistance. Come February, gold prices began to build on the basing action underway since December. The problem in all this was that by the time the breakout took place, gold was pushed into deep overbought conditions and the gold volatility index surged. The all-time high for Gold Volatility of 43.51 was recorded in September 2011, when the metal peaked. Looking at the far right of the chart below, it does look like gold volatility is itching to go lower from here.","See It Market","https://www.seeitmarket.com/gold-volatility-index-surges-as-gold-prices-try-to-break-out-15345/","volatility index","2","5"
"2016-02-26","2016-02-22","VIX","Apple market volatility sparked BayWa's move into tropical fruit - FreshFruitPortal.com","Apple market volatility sparked BayWa's move into tropical fruit FreshFruitPortal.com","This is the first step now in diversifying our portfolio in the fruit business here in Germany and Europe."" With less cold storage capability than apples, tropical fruit is a completely different business for BayWa, however Lutz is confident in TFC's management and experience. He is also positive BayWa's fruit general manager Christiane Bell will fit well into the position of managing director at TFC, taking on a dual role. Both executives were emphatic about the importance of export development for the BayWa fruit division's future and German growers. ""It's just to try to get a relationship with retailers in Asian countries where German varieties can be exported.","FreshFruitPortal.com","https://www.freshfruitportal.com/news/2016/02/22/apple-market-volatility-sparked-baywas-move-into-tropical-fruit/","market volatility","3","4"
"2016-03-04","2016-03-01","VIX","Jefferson National and Exceed Investments Launch First ""Defined Outcome"" Fund within Tax-Deferred Wrapper to Help RIAs and Fee-Based Advisors Manage Low Yield, High Volatility Market - PR Newswire","Jefferson National and Exceed Investments Launch First ""Defined Outcome"" Fund within Tax-Deferred Wrapper to Help RIAs and Fee-Based Advisors Manage Low Yield, High Volatility Market PR Newswire","Jefferson National and Exceed Investments Launch First ""Defined Outcome"" Fund within Tax-Deferred Wrapper to Help RIAs and Fee-Based Advisors Manage Low Yield, High Volatility Market PR Newswire","PR Newswire","https://news.google.com/rss/articles/CBMi1gJBVV95cUxPTVlEdmJuSEY1dEpfR0JLdlE3OVhZby1kWUFmUWM3UWdKYVBza3NtLVNDY2JoWThQY0lkWk43V1MtVEF0MWI3UlFWbFJPQlhiYXVRX0w5ODEzWlVJYkJ2Z292bjJFOTlMa2NVRjg5TUllMTlVRXA4NXBvZWFZQ1puQUl1ZTFDRnAwUXVJM3YwbGwwY0pwRnh3Y1ZqOVY0YmUwYkNSeTZsYTJCMUQ2ZVRpYjk5NW1NM24wV19BN2NSckNFNU9MRW5aMTFucGU2TnhveGlTZWFpZWM5VHJaZXkxQnhMcWpSVUJKdV9IeWN5QVVod3Z6Zy1iTDlzcjdJelV4VDRfaC0zMmEteEhoN2tHYk5qN25lNEdSZjNadHlOamgtVE9jMUdxVnpPOTJFRlozNExHNjZtdFpuanNxZ0VSQ1JIXzExQVRfODlJUGVoX3ZmRHVUc0E?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","2"
"2016-03-11","2016-03-08","VIX","Bats Global Markets introduces its own stock volatility fear gauge - Kansas City Star","Bats Global Markets introduces its own stock volatility fear gauge Kansas City Star","Bats Global Markets introduces its own stock volatility fear gauge Kansas City Star","Kansas City Star","https://news.google.com/rss/articles/CBMihAFBVV95cUxPeFpfXzY0elBPakNsb2ZhWkc5SUtXaTZpamFNS0FyN3VkM0lnWlFtOFdZWGFMNHRUN3hGcGtsU193MG1vanRkV1c5ZGlCS3FBSWN3RVRXSmVXOGhfeDZIS0dVaWotUnoxUmlaM1JpWGFpeHpucHVqT2IwXzY4OU43N1hKMk_SAYQBQVVfeXFMT2NveXh1bTByMmVWQ2ROSE85aXNVQ1ZLUjBnbUJ2TXFyNkVwODFBNmxuTEt1ektKRHBpT3dxNUdDbUJzRVR2QXFFWGN6dDJlMDFGVlVxX2tCSHpSdjlfSzlKWnd6bGVrc29MOVdiT1BVUFIyVk9fQmQwU2tVTG90U2haekh0?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-03-18","2016-03-17","VIX","Understanding live cattle price volatility - tsln.com","Understanding live cattle price volatility tsln.com","Understanding live cattle price volatility tsln.com","tsln.com","https://news.google.com/rss/articles/CBMieEFVX3lxTE9RRzdJWmswTWgyVkI4cVpDUnBTWGViYTJWazNSei14cEVhd3VyYWdVdFdiYWM3ZWlqX3N3QkpzdTRQb2ZlRks5MGRCdXByYTNPWHFoUUxsbHc0dnFGRm13SEtwamp2WVVsUEVTNlJNdWRjbGhGTkJfYg?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
"2016-03-25","2016-03-21","VIX","Think your stock fund is risky? Try these ETFs - InvestmentNews","Think your stock fund is risky? Try these ETFs InvestmentNews","Think your stock fund is risky? Try these ETFs InvestmentNews","InvestmentNews","https://news.google.com/rss/articles/CBMimwFBVV95cUxPT0FJUW9tdGVYVFJrOVF5eWRoTVdES1A0dWlLMlJXZDM3TXRDWGdqcnVabVYxT1RueE1MR0hFaWtKTGhhVzJRaDVQb00wSS1ZRU1BR3FUMWlJZTFwNGdud2dsMjdXanlWa1E1R0hyOHJCNUFySFdXSWh1OGM5UEdPM2lSeDBzcXZCYVVNNmJ4blJmX2hmaXdaRm1Gcw?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-04-01","2016-03-31","VIX","What's the Relationship Between the SPX and VIX? - tastylive","What's the Relationship Between the SPX and VIX? tastylive","What's the Relationship Between the SPX and VIX? tastylive","tastylive","https://news.google.com/rss/articles/CBMihwFBVV95cUxPZGxqZ3ZYblZocHlCU09NSnU1RnRRRlB2UGlaeVJORnBvVzlwQTI1eUJWaWd2U0l5c0lFdzRJRUxQUEVrYUJUcl9XeG0zQlZOTXFKWlhJTmV3RFduMFVVN3ZibVdIZ3A4QlJxOGIwVEpZcjVTT1k2NzVqeUEzalhRNVhQb041emc?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-04-08","2016-04-07","VIX","In times of fear, buy gold? Not so fast - CNBC","In times of fear, buy gold? Not so fast CNBC","In times of fear, buy gold? Not so fast CNBC","CNBC","https://news.google.com/rss/articles/CBMif0FVX3lxTFBBNkgyUkQzQzMxVlpZTi1BRW5XM0I1alFGOFpwU3FEUE9lZ01fa2E0eXFrbjE1TjJjQ09zbjZKRUVsdmN1bmJLdXotbjdyS01RWkp0OEZtUGd5anR2OEY1WGRCR3JfclhiY0ZQSi1nOHJIcnZMc2YxNEF0cFJVSXfSAYQBQVVfeXFMTzA4QnNZUXNhRjFHVDBPcmJ0UDlrQlVwaHNpN2NMNm9meUJLT2xNOFFJSk5KcXFld2FhSWM2YXNLWm9wekdXckZyZHJNalBWSzc5VnZSeUpsV1pydWtuMnljWW0yM1hvM0JLQWxNd21qcmthTzdySktJLW92RVZBUE04Tjha?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-04-15","2016-04-13","VIX","CBOE To Start Overnight Dissemination Of CBOE Volatility Index (VIX) April 15 - PR Newswire","CBOE To Start Overnight Dissemination Of CBOE Volatility Index (VIX) April 15 PR Newswire","CBOE To Start Overnight Dissemination Of CBOE Volatility Index (VIX) April 15 PR Newswire","PR Newswire","https://news.google.com/rss/articles/CBMiywFBVV95cUxPbkhGMndLdWlmU0xmNTVtTkJFUUNYeE5aQmFndjQtZ3ZSelVtZFY1NVJBd3E1QWpBZUpxVmdjWDJaeFYyZnhpei1Xc3JZeWIzSk1GT0haRnBUdFBxR0lCZUpra3VwTTFXcWZ0a0RSV2hMaUJ3Y3VmVF9YUVhJZU5UUWFlM1NzalRJeExTcGlKbURZcXZnYzYySjAyZmY2X2dtU1lMYmFBaGZ5ZkVNTEJLS0RYZmlWYjFGQThEbjdJTHBhSFNwc3NKUUQxaw?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-04-22","2016-04-18","VIX","Executives shrug off volatility in considering M&A deals - Financial News London","Executives shrug off volatility in considering M&A deals Financial News London","Executives shrug off volatility in considering M&A deals Financial News London","Financial News London","https://news.google.com/rss/articles/CBMioAFBVV95cUxQTDdnc0NaR3JmS0J0TVl0RnFlaElfZm9jeXozYS1DcVRWVTZiRUVyR3FvQXhxa3VYUVpNa1VJZnV4UVpWTnZESmFVcUJSa0g0T0Z0VUZjNzVLRUpxaTNsaldhSTRSbXlaLURWWEdMRmwyNTZSd0lNVFlTcG1PYnJUZWg2SUNSOUxnLWxZMFpCZGtkbk9taDEtNFpNTFRua0xU0gGmAUFVX3lxTE4tc3djWXNKVW43LUpMOHR3NXJZN0FlX1l6U2NIQmxWUWpuZUNzVUNtNDlmRktuOHQ1MGpMc1hWS0JKV1I5b1lwN2xYUmtiMmNwaVd2OWVBekpybkFrQjIyTlJVQnl3S2ZleUJzanVXTTU4MDNMdlhoTTgxZGF3cFhOQ0FPc3d0eHZ4N2pyZWFKT1VjeF9OZTFEQS0zZW1kS014VTRjUGc?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","3"
"2016-04-29","2016-04-27","VIX","AMP Futures is excited to announce CBOE Volatility Index® (VX) Futures ""VIX"" is now available for Live Trading - AMP Futures","AMP Futures is excited to announce CBOE Volatility Index® (VX) Futures ""VIX"" is now available for Live Trading AMP Futures","AMP Futures is excited to announce CBOE Volatility Index® (VX) Futures ""VIX"" is now available for Live Trading AMP Futures","AMP Futures","https://news.google.com/rss/articles/CBMimgFBVV95cUxPVXZaOUJfM2s5UVlvQ3pIbEdFRmxQdGNDSGpNYXFtWjQzWUpNN0U3NjduYzVwZl9CNXNwQTdBMTAwUGh6VVJJVmVoWWI0cElSckF2dHhNaVB5cjRiajQ5OVloUjYtUHVSeXBWcjhCZzBoUWlOalFtRDNVX01uUGJUMHBlTXJ3SmZlTkxDcHRJUjZuZUNhZmxQdXFR?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-05-06","2016-05-05","VIX","The long and the short of stock-market volatility - McKinsey & Company","The long and the short of stock-market volatility McKinsey & Company","The long and the short of stock-market volatility McKinsey & Company","McKinsey & Company","https://news.google.com/rss/articles/CBMiywFBVV95cUxOV3d0VmhVQmYzQm9HWkx0T0hNeVJkTTE0Y1V4UFZialZBcW1QM3JvdzNNR1RuV3Z6cm5WYWtZek4xeU1RYUlMY3NwR0dCLWhNSGkxUTlHMmZOQVFMOVA3MXYzTzFhdU4zcHJGelNkZUNzTFNKYURHR0t0YlZBbUptTnRST3RVcW5tZDZXYmxiTE5pNHF5Ym1RX3VWTmE4ZHc0UlBQU19Pem8yZkRwTjlrWkkzTUZ0eERYVGVSMzFFdEhuVjFtQlNrLXpDRQ?oc=5&hl=en-US&gl=US&ceid=US:en","VIX index","1","1"
"2016-05-13","2016-05-10","VIX","Watch How Charles Kantor Manages Market Volatility - Bloomberg.com","Watch How Charles Kantor Manages Market Volatility Bloomberg.com","Watch How Charles Kantor Manages Market Volatility Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMimAFBVV95cUxOdVU4amFtWXk5c1FfS0NMZ2o1TlFhM2FUcURhZk1kZ3BOSk9ZcjBBX2VTeUVHQWxsTnZWN1V3ekJqUWpUYy03MkYxQnBxQ1RSWjJrenVGYmFJeUw2Y2hGRklYMWswcjdJSGwzYVlTcklSaU1qc2lVc0NIZDJXQ1hPcTZjejBDMjg4R19jQVltZC1GYnA3UHRqaQ?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
"2016-05-20","2016-05-16","VIX","BlackRock's Stork on China's Slowdown, Market Volatility - Bloomberg.com","BlackRock's Stork on China's Slowdown, Market Volatility Bloomberg.com","BlackRock's Stork on China's Slowdown, Market Volatility Bloomberg.com","Bloomberg.com","https://news.google.com/rss/articles/CBMinAFBVV95cUxQLWs0VDVTV0ZBZDdPcmIyQnJobkw1elNzN0Y1SlhIX2JVNjBfYkpTaFNvZzYteEl1Q2hHQ0FNZThyVnROTmJhWXp4VVdnUjRyc3ByZjA4LUpRTFR5SFpMaVpxNGxBd0JCT2VpYmZDWUdlc04taGtfWkhFVmlLSFJIZU40REZNa0JwVUhINHlOSXhseERSbzFvNlNzNEw?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
"2016-05-27","2016-05-25","VIX","Decline in the volatility of bitcoin - AIER","Decline in the volatility of bitcoin AIER","Decline in the volatility of bitcoin AIER","AIER","https://news.google.com/rss/articles/CBMib0FVX3lxTE1QWHExVlNCckFFUDBXeXhISHB4VWtjS2R0OW4wTTVvRE11QnVoaVM5ZkVMSkpEMzBBV3NZd2tCVTdUUTBGSVl0S1dFNWxiNllWaXh6WUtnS2ZTanV2eHRWcUdvY2FPTm9tMnBFV2V3OA?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","1"
"2016-06-03","2016-05-31","VIX","Gold Volatility Expectations On The Decline: $GVX Chart - See It Market","Gold Volatility Expectations On The Decline: $GVX Chart See It Market","Gold Volatility Expectations On The Decline: $GVX Chart See It Market","See It Market","https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZ2lDNnhURHp1YUxUZVFlanNid1pPVWJOUUYtMmJWSVFpOVBqRFRTQ2xlUnBYQkVJU096UjFRMzNUaDZrTzkxdDNGS0N3cFJtUXhUZENhXzM4X19oOWw4NDB2V1BwQk42Zk5vMXR1MjVQelBYNk1pc09Benlwckx4Q3FBbGJpTUQy?oc=5&hl=en-US&gl=US&ceid=US:en","volatility index","2","4"
"2016-06-10","2016-06-08","VIX","Ancient History Offers Investors Lessons About Market Volatility - thestreet.com","Ancient History Offers Investors Lessons About Market Volatility thestreet.com","Ancient History Offers Investors Lessons About Market Volatility thestreet.com","thestreet.com","https://news.google.com/rss/articles/CBMiqwFBVV95cUxNV0R4ekRfRUIxbndlQTkzM19PeWhVUEpxa2F0UEloN19SY3JoOERnNEdoRThjOEJtU3hPRlBVVmF4aHN2cFRJQUpIQjdjNXhfemlJSnRnNHBqMXRoWEF2YWhIVFVxZzJNU2NjSGMtQ0xZZ1NkcEF6RkZoc0xuTVpkbmMwcXYyRVlIRmdHQ1ZsQzV1Rm1NZDNncHJhWmxEQ2t5WTJzQ2RtODJfOWs?oc=5&hl=en-US&gl=US&ceid=US:en","market volatility","3","1"
